wav_filename,wav_filesize,transcript
/data/TEDxSK/cut/816_tedxsk_female_731.wav,61388,toto pozorovanie viedlo 
/data/TEDxSK/cut/816_tedxsk_female_732.wav,83852,že nádory sú ako nezahojiteľné rany 
/data/TEDxSK/cut/816_tedxsk_female_733.wav,92076,netrvalo až tak dlho 
/data/TEDxSK/cut/816_tedxsk_female_734.wav,49164,pozorovania spojili
/data/TEDxSK/cut/816_tedxsk_female_735.wav,55436,a viedli k vzniku 
/data/TEDxSK/cut/816_tedxsk_female_736.wav,43244,brilantnej myšlienky 
/data/TEDxSK/cut/816_tedxsk_female_737.wav,142444,ak kmeňové bunky ktoré má v tele každý z nás
/data/TEDxSK/cut/816_tedxsk_female_738.wav,101516,a vyvinúť aktívne úsilie aby sa tam dostali 
/data/TEDxSK/cut/816_tedxsk_female_739.wav,82604,stávajú sa súčasťou nádorovej masy 
/data/TEDxSK/cut/816_tedxsk_female_740.wav,66764,a snažia sa konať svoju úlohu 
/data/TEDxSK/cut/816_tedxsk_female_741.wav,56684,nádore povyliezajú von 
/data/TEDxSK/cut/816_tedxsk_female_742.wav,52556,a začnú bojovať 
/data/TEDxSK/cut/816_tedxsk_female_743.wav,58892,víťazstvo by malo byť na dosah 
/data/TEDxSK/cut/816_tedxsk_female_744.wav,83212,a pozrime sa teda na to ako to celé vyzerá 
/data/TEDxSK/cut/816_tedxsk_female_745.wav,131212,paradoxne sa s touto terapiou spája niekoľko výrazov 
/data/TEDxSK/cut/816_tedxsk_female_746.wav,115660,ako napríklad tuk vírusy či samovražda 
/data/TEDxSK/cut/816_tedxsk_female_747.wav,81388,začnime tým tukom 
/data/TEDxSK/cut/816_tedxsk_female_748.wav,75724,keď ho máme viac ako treba 
/data/TEDxSK/cut/816_tedxsk_female_749.wav,60908,nie vždy sme z toho šťastní 
/data/TEDxSK/cut/816_tedxsk_female_750.wav,131884,no na druhej strane takéto tvary alebo takéto záhyby 
/data/TEDxSK/cut/816_tedxsk_female_751.wav,116556,ktoré potom vieme v laboratóriu mnohonásobne namnožiť 
/data/TEDxSK/cut/816_tedxsk_female_752.wav,82156,a na to potrebujeme 
/data/TEDxSK/cut/816_tedxsk_female_753.wav,89068,čiže nebude už viac nebezpečný 
/data/TEDxSK/cut/816_tedxsk_female_754.wav,89228,a naopak vložíme do neho terapeutický gén 
/data/TEDxSK/cut/816_tedxsk_female_755.wav,29708,kmeňovej bunky
/data/TEDxSK/cut/816_tedxsk_female_756.wav,184940,a spolu s ňou tam vkladá aj náš terapeutický gén ktorý je v podstate tým gréckym vojakom
/data/TEDxSK/cut/816_tedxsk_female_757.wav,86188,na veľmi silný protinádorový liek 
/data/TEDxSK/cut/816_tedxsk_female_758.wav,117388,dopravia sa k nemu a začnú sa zakomponovávať medzi 
/data/TEDxSK/cut/816_tedxsk_female_759.wav,75724,nádorové bunky 
/data/TEDxSK/cut/816_tedxsk_female_760.wav,120940,a ak pacientovi potom podáme neškodné predliečivo 
/data/TEDxSK/cut/816_tedxsk_female_761.wav,258060,ho premení na veľmi účinné chemoterapeutikum ktoré sa dostáva z kmeňovej bunky von a začne atakovať nádorové bunky ktoré sú v okolí
/data/TEDxSK/cut/816_tedxsk_female_762.wav,52140,liekmi 
/data/TEDxSK/cut/816_tedxsk_female_763.wav,170732,a keďže samotné kmeňové bunky po tom ako splnia svoju úlohu 
/data/TEDxSK/cut/816_tedxsk_female_764.wav,73484,preto sa táto terapia volá samovražedná
/data/TEDxSK/cut/816_tedxsk_female_765.wav,135084,čiže naše kmeňové bunky sa v podstate obetujú pre dobro veci 
/data/TEDxSK/cut/816_tedxsk_female_766.wav,190764,najagresívnejší nádor mozgu ktorý nenecháva pacientom bez ohľadu na to akú dostupnú liečbu dostávajú
/data/TEDxSK/cut/816_tedxsk_female_767.wav,127372,keďže sme v laboratóriu na nádorových bunkách videli že to funguje
/data/TEDxSK/cut/816_tedxsk_female_768.wav,103052,prešli sme do ďalšieho levelu do ďalšej fázy 
/data/TEDxSK/cut/816_tedxsk_female_769.wav,78124,potkanov s takýmto nádorom 
/data/TEDxSK/cut/816_tedxsk_female_770.wav,83596,aj my sme sa najprv pokas pokúsili 
/data/TEDxSK/cut/816_tedxsk_female_771.wav,81388,nádor vybrať a do dutinky ktorá 
/data/TEDxSK/cut/816_tedxsk_female_772.wav,136300,ktorá tam vznikla sme potom aplikovali naše terapeutické kmeňové bunky z tuku 
/data/TEDxSK/cut/816_tedxsk_female_773.wav,178380,aby vyhľadali nádorové bunky ktoré tam ostali a roztrúsili sa do okolitého zdravého tkaniva 
/data/TEDxSK/cut/816_tedxsk_female_774.wav,46316,potom sme potkanom 
/data/TEDxSK/cut/816_tedxsk_female_775.wav,100844,začali podávať už spomínané neškodné predliečivo 
/data/TEDxSK/cut/816_tedxsk_female_776.wav,88748,a pozorovali sme čo sa bude diať 
/data/TEDxSK/cut/816_tedxsk_female_777.wav,59148,a to čo sme videli bolo 
/data/TEDxSK/cut/816_tedxsk_female_778.wav,72364,že mozog sa zahojil 
/data/TEDxSK/cut/816_tedxsk_female_779.wav,93676,ale práve vo výskume je to veľmi dôležité 
/data/TEDxSK/cut/816_tedxsk_female_780.wav,91788,a preto treba byť otvorený a vnímavý 
/data/TEDxSK/cut/816_tedxsk_female_781.wav,43404,mala lepšie výsledky
/data/TEDxSK/cut/816_tedxsk_female_782.wav,23596,ďakujem 
/data/TEDxSK/cut/821_tedxsk_female_1033.wav,145548,ako tak pozerám na vás do hľadiska tak mi je jasné že 
/data/TEDxSK/cut/821_tedxsk_female_1034.wav,190188,oslovením ktoré sa týka mnohých z vás nevidím tu veľa ľudí ktorí by mali strieborné hlavy 
/data/TEDxSK/cut/821_tedxsk_female_1035.wav,124876,ale napriek tomu sa vás pokúsim presvedčiť a práve preto 
/data/TEDxSK/cut/821_tedxsk_female_1036.wav,155660,že téma aktívneho starnutia nie je iba nejaká prázdna škrupina 
/data/TEDxSK/cut/821_tedxsk_female_1037.wav,103724,a že je to téma ktorá sa týka aj vás 
/data/TEDxSK/cut/821_tedxsk_female_1038.wav,200364,najprv dovoľte aby som vám u predostrela taký obraz ktorý vidím často pred očami 
/data/TEDxSK/cut/821_tedxsk_female_1039.wav,194316,a ak ste čítali tieto knihy po slovensky potom ste ich asi čítali v jej preklade 
/data/TEDxSK/cut/821_tedxsk_female_1040.wav,92268,je to približne dvestý preklad 
/data/TEDxSK/cut/821_tedxsk_female_1041.wav,118220,väčším písmom ten originál aby naň dovidela 
/data/TEDxSK/cut/821_tedxsk_female_1042.wav,205324,na vozíčku na ktorom sedí má položené dva vankúše aby dočiahla na klávesnicu 
/data/TEDxSK/cut/821_tedxsk_female_1043.wav,81772,má totiž deväťdesiat rokov 
/data/TEDxSK/cut/821_tedxsk_female_1044.wav,147980,mám tohto človeka veľmi blízko pri sebe lebo je to moja mama 
/data/TEDxSK/cut/821_tedxsk_female_1045.wav,55756,tak 
/data/TEDxSK/cut/821_tedxsk_female_1046.wav,290476,možno sa vám bude zdať že a v duchu si poviete že dobre ale toto je taký atypický príklad ale ja sa vám pokúsim ukázať že je to vlastne 
/data/TEDxSK/cut/821_tedxsk_female_1047.wav,149100,v prvom rade z demografického hľadiska určite nie je pre vás 
/data/TEDxSK/cut/821_tedxsk_female_1048.wav,142284,neznámou skutočnosť že naša populácia starne ale 
/data/TEDxSK/cut/821_tedxsk_female_1049.wav,131212,možno si nie všetci z vás uvedomujú neuveriteľnú vec 
/data/TEDxSK/cut/821_tedxsk_female_1050.wav,175468,že v priebehu nastávajúcich desaťročí sa zmeníme zmeními zmeníme z krajiny ktorá mala 
/data/TEDxSK/cut/821_tedxsk_female_1051.wav,139564,nie sme veľmi vítanou destináciou pre migrantov 
/data/TEDxSK/cut/821_tedxsk_female_1052.wav,161420,budú sa nachádzať vo veku ktorý dnes pokladáme za hlboko dôchodcovský 
/data/TEDxSK/cut/821_tedxsk_female_1053.wav,56492,penzijný vek 
/data/TEDxSK/cut/821_tedxsk_female_1054.wav,155340,samozrejme tento vývoj prináša niektoré nečakané 
/data/TEDxSK/cut/821_tedxsk_female_1055.wav,38668,účinky 
/data/TEDxSK/cut/821_tedxsk_female_1056.wav,62924,nezamýšľané efekty 
/data/TEDxSK/cut/821_tedxsk_female_1057.wav,65132,jedným z nich je 
/data/TEDxSK/cut/821_tedxsk_female_1058.wav,209164,dobre známe a často diskutované rastúce zaťaženie produktívnej populácie 
/data/TEDxSK/cut/821_tedxsk_female_1059.wav,82060,tak z nej môžeme odčítať že 
/data/TEDxSK/cut/821_tedxsk_female_1060.wav,252044,dnes pripadá zhruba päťdesiat dva ľudí v predproduktívnom čiže mladšom a v poproduktívnom čiže staršom veku 
/data/TEDxSK/cut/821_tedxsk_female_1061.wav,140652,ale o niekoľko desaťročí už bude pomer sto ku sto 
/data/TEDxSK/cut/821_tedxsk_female_1062.wav,103756,to samozrejme vyvoláva rozličné obavy
/data/TEDxSK/cut/821_tedxsk_female_1063.wav,36620,otázky 
/data/TEDxSK/cut/821_tedxsk_female_1064.wav,39340,toho typu 
/data/TEDxSK/cut/821_tedxsk_female_1065.wav,227564,či nám neskolabuje dôchodkový systém či vôbec dokážeme nejakým spôsobom zabezpečiť dôstojné podmienky 
/data/TEDxSK/cut/821_tedxsk_female_1066.wav,32204,pre ľudí 
/data/TEDxSK/cut/821_tedxsk_female_1067.wav,46636,vo vyššom veku
/data/TEDxSK/cut/821_tedxsk_female_1068.wav,247020,ja som však vybrala príklad mojej mamy preto aby som sa spolu s vami pozrela na tento problém z trochu inej perspektívy 
/data/TEDxSK/cut/821_tedxsk_female_1069.wav,173036,aby sme si položili otázku ktorú si v našej spoločnosti veľmi často nekladieme 
/data/TEDxSK/cut/821_tedxsk_female_1070.wav,130476,a to je otázka aký je vlastne potenciál starších ľudí 
/data/TEDxSK/cut/821_tedxsk_female_1071.wav,90412,a či ho dostatočne využívame
/data/TEDxSK/cut/821_tedxsk_female_1072.wav,250860,podľa indexu aktívneho starnutia čo je taký metodologický nástroj ktorý bol vyvinutý vedcami 
/data/TEDxSK/cut/821_tedxsk_female_1073.wav,201548,zaostávame vo využívaní potenciálu starších ľudí a to vo všetkých kľúčových oblastiach 
/data/TEDxSK/cut/821_tedxsk_female_1074.wav,49804,to znamená že 
/data/TEDxSK/cut/821_tedxsk_female_1075.wav,103692,je menej starších ľudí u nás zamestnaných 
/data/TEDxSK/cut/821_tedxsk_female_1076.wav,184332,že menej udržiavame zdravý a nezávislý život 
/data/TEDxSK/cut/821_tedxsk_female_1077.wav,226092,ako dobrovoľníci ľudia ktorí sa zúčastňujú na riešení problémov svojej obce mesta a tak ďalej 
/data/TEDxSK/cut/821_tedxsk_female_1078.wav,39724,a dokonca 
/data/TEDxSK/cut/821_tedxsk_female_1079.wav,213644,aj to že máme vlastne menej vytvorené horšie vytvorené podmienky pre to aby ľudia mohli aktívne 
/data/TEDxSK/cut/821_tedxsk_female_1080.wav,57036,aktívne starnúť 
/data/TEDxSK/cut/821_tedxsk_female_1081.wav,143500,asi budete so mnou súhlasiť že to nie je veľmi dobrá kombinácia rýchle 
/data/TEDxSK/cut/821_tedxsk_female_1082.wav,53772,populačné starnutie 
/data/TEDxSK/cut/821_tedxsk_female_1083.wav,81996,kombinované vlastne s nedostatkom 
/data/TEDxSK/cut/821_tedxsk_female_1084.wav,119660,je to obrovská výzva pre našu spoločnosť a 
/data/TEDxSK/cut/821_tedxsk_female_1085.wav,204972,pozor na to nie je to výzva predovšetkým ekonomická je to výzva sociokultúrna 
/data/TEDxSK/cut/821_tedxsk_female_1086.wav,122220,a zmeniť aj spôsoby správania uvediem vám niektoré 
/data/TEDxSK/cut/821_tedxsk_female_1087.wav,69068,príklady ktoré ukazujú 
/data/TEDxSK/cut/821_tedxsk_female_1088.wav,134412,medzinárodné výskumy a medzinárodné porovnanie 
/data/TEDxSK/cut/821_tedxsk_female_1089.wav,131148,skôr ako človek dosiahne päťdesiat osem rokov je podľa 
/data/TEDxSK/cut/821_tedxsk_female_1090.wav,93196,pozrite sa to je ten červený stpček 
/data/TEDxSK/cut/821_tedxsk_female_1091.wav,129228,tam majú ľudia pocit že staroba sa začína okolo sedemdesiatky
/data/TEDxSK/cut/821_tedxsk_female_1092.wav,103852,nejde iba o tieto abstraktné čísla 
/data/TEDxSK/cut/821_tedxsk_female_1093.wav,52140,ale ide aj o to 
/data/TEDxSK/cut/821_tedxsk_female_1094.wav,166156,majú pocit že starší ľudia v našej spoločnosti sú menším prínosom 
/data/TEDxSK/cut/821_tedxsk_female_1095.wav,231404,že menej znamenajú menej dôležitú rolu plnia v oblasti ekonomiky politiky 
/data/TEDxSK/cut/821_tedxsk_female_1096.wav,189900,vo svojej obci meste a dokonca aj v tom tradičnom priestore ktorý naša kultúra 
/data/TEDxSK/cut/821_tedxsk_female_1097.wav,83980,vyznáva a to je priestor rodiny 
/data/TEDxSK/cut/821_tedxsk_female_1098.wav,65964,a čo je ešte horšie 
/data/TEDxSK/cut/821_tedxsk_female_1099.wav,69868,nemala byť silnejšia 
/data/TEDxSK/cut/821_tedxsk_female_1100.wav,116780,čiže my vlastne akoby sme vyznávali taký model ktorý 
/data/TEDxSK/cut/821_tedxsk_female_1101.wav,248268,v šesťdesiatych rokoch bol dosť populárny napríklad v americkej sociológii kde sa o starobe hovorilo ako o takzvanej 
/data/TEDxSK/cut/821_tedxsk_female_1102.wav,60172,bezrolovej role 
/data/TEDxSK/cut/821_tedxsk_female_1103.wav,112076,to znamená že vtedy sa hovorilo o tom že je primerané 
/data/TEDxSK/cut/821_tedxsk_female_1104.wav,205324,aby sa starší ľudia proste ľudia ako im pribúdajú roky postupne sťahovali z verejného života 
/data/TEDxSK/cut/821_tedxsk_female_1105.wav,96940,a uzatvárali sa väčšmi do súkromia 
/data/TEDxSK/cut/821_tedxsk_female_1106.wav,159788,tak toto je prístup ktorý je v úplnom protiklade k tomu 
/data/TEDxSK/cut/821_tedxsk_female_1107.wav,103980,o čom budem teraz hovoriť a aj k trendu 
/data/TEDxSK/cut/821_tedxsk_female_1108.wav,71052,osvojenie ko si konceptu 
/data/TEDxSK/cut/821_tedxsk_female_1109.wav,57580,aktívneho starnutia
/data/TEDxSK/cut/821_tedxsk_female_1110.wav,80972,a keď hovorím o nás 
/data/TEDxSK/cut/821_tedxsk_female_1111.wav,188364,tak nemyslím iba na nás ako na jednotlivcov jednotlifcov na každého z nás lebo sa to týka každého z nás 
/data/TEDxSK/cut/821_tedxsk_female_1112.wav,145612,ale myslím aj tých z nás ktorí sú buď budúci alebo už terajší 
/data/TEDxSK/cut/821_tedxsk_female_1113.wav,92716,manažéri riadiaci pracovníci 
/data/TEDxSK/cut/821_tedxsk_female_1114.wav,196396,učitelia takisko samozrejme verejní činitelia politici mienkotvorné osobnosti
/data/TEDxSK/cut/821_tedxsk_female_1115.wav,185260,aj keď sa vám to možno bude zdať také paradoxné keď si zoberieme do úvahy že dnes máme 
/data/TEDxSK/cut/821_tedxsk_female_1116.wav,189900,a keď si aj uvedomíme že nedávno sme zvyšovali vek odchodu do dôchodku 
/data/TEDxSK/cut/821_tedxsk_female_1117.wav,98668,napriek tomu je úplne evidentné 
/data/TEDxSK/cut/821_tedxsk_female_1118.wav,109292,že v budúcnosti bude nevyhnutné aby 
/data/TEDxSK/cut/821_tedxsk_female_1119.wav,121260,ľudia pracovali dlhšie jednoducho na pracovnom trhu 
/data/TEDxSK/cut/821_tedxsk_female_1120.wav,26668,na to
/data/TEDxSK/cut/821_tedxsk_female_1121.wav,67404,nepríjemné a strastiplné 
/data/TEDxSK/cut/821_tedxsk_female_1122.wav,39500,potrebujeme 
/data/TEDxSK/cut/821_tedxsk_female_1123.wav,181292,oveľa väčšmi dbať na udržiavanie a posilňovanie svojej pracovnej schopnosti 
/data/TEDxSK/cut/821_tedxsk_female_1124.wav,32588,aby sme 
/data/TEDxSK/cut/821_tedxsk_female_1125.wav,151148,vedeli chceli a samozrejme aj mohli dlhšie pracovať 
/data/TEDxSK/cut/821_tedxsk_female_1126.wav,147532,to znamená obrovskú výzvu predovšetkým pre zamestnávateľov 
/data/TEDxSK/cut/821_tedxsk_female_1127.wav,116908,ktorí sa budú musieť oveľa väčšmi zamyslieť nad tým 
/data/TEDxSK/cut/821_tedxsk_female_1128.wav,147052,či dokážu a čo by mohli urobiť pre to aby vytvorili 
/data/TEDxSK/cut/821_tedxsk_female_1129.wav,199276,prostredie ktoré je väčšmi otvorené a väčšmi citlivé voči ľuďom 
/data/TEDxSK/cut/821_tedxsk_female_1130.wav,81196,zamestnancom každého veku 
/data/TEDxSK/cut/821_tedxsk_female_1131.wav,90572,vybrala iba niektoré z nich 
/data/TEDxSK/cut/821_tedxsk_female_1132.wav,61452,aj po päťdesiatke 
/data/TEDxSK/cut/821_tedxsk_female_1133.wav,121388,musíme sa zamyslieť nad tým čo sa dá urobiť s pracovným časom 
/data/TEDxSK/cut/821_tedxsk_female_1134.wav,47404,či nie je možné 
/data/TEDxSK/cut/821_tedxsk_female_1135.wav,97900,zaviesť viac pružného pracovného času 
/data/TEDxSK/cut/821_tedxsk_female_1136.wav,163148,umožniť ľuďom pracovať na skrátený pracovný čas tam kde je to možné pracovať z domu 
/data/TEDxSK/cut/821_tedxsk_female_1137.wav,107436,proste vnie vniesť do toho viac flexibility 
/data/TEDxSK/cut/821_tedxsk_female_1138.wav,171340,do akej miery využívame možnosť zmeny obsahu práce starších ľudí 
/data/TEDxSK/cut/821_tedxsk_female_1139.wav,106668,tak aby mohli väčšmi odovzdávať svoje skúsenosti 
/data/TEDxSK/cut/821_tedxsk_female_1140.wav,149292,a čo robíme pre to aby sa zmenili aj ergonomické podmienky na pracovisku 
/data/TEDxSK/cut/821_tedxsk_female_1141.wav,90092,vlastne ešte týmto smerom neuvažuje 
/data/TEDxSK/cut/821_tedxsk_female_1142.wav,97708,a tie ďalšie čísla sú ešte nižšie 
/data/TEDxSK/cut/821_tedxsk_female_1143.wav,27980,samozrejme 
/data/TEDxSK/cut/821_tedxsk_female_1144.wav,100364,je to aj záležitosť štátu je to záležitosť 
/data/TEDxSK/cut/821_tedxsk_female_1145.wav,128684,vyzdvihnutia tejto priority b mo motivácie 
/data/TEDxSK/cut/821_tedxsk_female_1146.wav,140620,aj finančnej motivácie proste toho aby sme tu uskutočnili 
/data/TEDxSK/cut/821_tedxsk_female_1147.wav,102764,v tom prostredí na trhu práce nejaký obrat
/data/TEDxSK/cut/821_tedxsk_female_1148.wav,93644,druhý dôležitý
/data/TEDxSK/cut/821_tedxsk_female_1149.wav,136140,zlom ktorý by mal nastať sa týka prístupu k vzdelávaniu 
/data/TEDxSK/cut/821_tedxsk_female_1150.wav,235244,a v aj v porovnaní s inými európskymi krajinami sme na tom veľmi zle pokiaľ ide o celoživotné vzdelávanie 
/data/TEDxSK/cut/821_tedxsk_female_1151.wav,120332,v nedostatočnom rozsahu už dnes ani nenapňa 
/data/TEDxSK/cut/821_tedxsk_female_1152.wav,31660,vlastne 
/data/TEDxSK/cut/821_tedxsk_female_1153.wav,65132,potreby a záujem ľudí 
/data/TEDxSK/cut/821_tedxsk_female_1154.wav,35276,občania 
/data/TEDxSK/cut/821_tedxsk_female_1155.wav,39852,máme pocit 
/data/TEDxSK/cut/821_tedxsk_female_1156.wav,256140,že vlastne od istého veku nemá už význam držať krok s domo a vz a s dobou a vzdelávať sa že je to skôr záležitosť 
/data/TEDxSK/cut/821_tedxsk_female_1157.wav,46860,no ako sme videli 
/data/TEDxSK/cut/821_tedxsk_female_1158.wav,245260,odráža sa to aj na prístupe zamestnan zamestnávateľov ktorí vlastne pokladajú investúc investíciu do vzdelávania ľudí 
/data/TEDxSK/cut/821_tedxsk_female_1159.wav,103052,po päťdesiatke mnohí za zbytočný luxus a 
/data/TEDxSK/cut/821_tedxsk_female_1160.wav,66764,zbytočne vyhodené peniaze
/data/TEDxSK/cut/821_tedxsk_female_1161.wav,128076,tretia kľúčová oblasť sa týka nášho zdravia 
/data/TEDxSK/cut/821_tedxsk_female_1162.wav,113164,strednej dlžke života to je to o čom často 
/data/TEDxSK/cut/821_tedxsk_female_1163.wav,28236,iba 
/data/TEDxSK/cut/821_tedxsk_female_1164.wav,215340,ale viac ako v minulosti necelých sedemdesiat dva rokov pre mužov a sedemdesiat deväť rokov pre ženy 
/data/TEDxSK/cut/821_tedxsk_female_1165.wav,61036,akú šancu máme 
/data/TEDxSK/cut/821_tedxsk_female_1166.wav,49932,aby sme zažili 
/data/TEDxSK/cut/821_tedxsk_female_1167.wav,79212,čo najviac rokov života v zdraví 
/data/TEDxSK/cut/821_tedxsk_female_1168.wav,158188,približne vo veku päťdesiat dva rokov dnešná generácia vlastne 
/data/TEDxSK/cut/821_tedxsk_female_1169.wav,65644,sú to najhoršie s čísla 
/data/TEDxSK/cut/821_tedxsk_female_1170.wav,120812,vidíte že je tam potom vlastne veľa rokov ktoré ostávajú 
