wav_filename,wav_filesize,transcript
common_voice_sk_32095668.wav,81836,magický
common_voice_sk_32095632.wav,177452,takéto argumenty sú typické pre určité skupiny obyvateľstva
common_voice_sk_32095664.wav,104876,americká letecká divízia
common_voice_sk_32095667.wav,168236,neurčitosť pochybnosť neistota
common_voice_sk_32095672.wav,202796,komu by sa to zdalo ako opustenie dôležitej kóty morálnej nadradenosti
common_voice_sk_32095670.wav,84140,objektív
common_voice_sk_24988481.wav,89900,katastrofálny
common_voice_sk_32095603.wav,64556,lufkin
common_voice_sk_24988488.wav,184364,blízky príbuzný pokrvný spriaznený
common_voice_sk_24988484.wav,201644,pre fotenie akvárií sa osvedčilo mierne podexponovať celý snímok
common_voice_sk_24988486.wav,72620,baba
common_voice_sk_24988489.wav,96812,kyselina olejová
common_voice_sk_32095626.wav,84140,kardinál
common_voice_sk_24988530.wav,193580,burundi republika burundi burundská republika
common_voice_sk_24988529.wav,99116,kalendár
common_voice_sk_24988531.wav,116396,letec pilot
common_voice_sk_24988533.wav,178604,neopatrnosť neobozretnosť nepozornosť
common_voice_sk_24988532.wav,95660,gama žiarenie
common_voice_sk_24988571.wav,165932,tak dlhú dobu fotoaparát voľne v ruke samozrejme neudržíme
common_voice_sk_24988569.wav,244268,konzervovaná potravina zmrazená potravina dehydrátovaná potravina
common_voice_sk_24988570.wav,239660,panenský čistý cudný mravný nepoškvrnený
common_voice_sk_24988572.wav,154412,keďže budete musieť obrázok pre publikovanie aj tak zmenšovať
common_voice_sk_24988573.wav,95660,vypnutie blesku
common_voice_sk_25170877.wav,104876,mestský urbanistický
common_voice_sk_25170878.wav,97964,občianska neposlušnosť
common_voice_sk_25557437.wav,58796,kopa dreva
common_voice_sk_25170881.wav,167084,jedlo strava pokrm potrava krmivo výživa potravina
common_voice_sk_25170880.wav,100268,fyzika fyzikálna veda
common_voice_sk_25170879.wav,66860,kabína
common_voice_sk_25557438.wav,117548,znemožňuje založiť tzv koberec
common_voice_sk_25557436.wav,108332,a ešte jedno dôležité kritérium
common_voice_sk_25557439.wav,92204,blízkosť prítomnosť
common_voice_sk_25557440.wav,100268,náčrt koncept návrh
common_voice_sk_26990570.wav,119852,brahmaputra rieka brahmaputra
common_voice_sk_26990571.wav,312236,chudobný človek človek bez prostriedkov úbožiak chudák žobrák človek nemajetný
common_voice_sk_26990572.wav,101420,autokracia samovláda
common_voice_sk_26990569.wav,134828,hlavná rímsa kládie entablatúra
common_voice_sk_26990573.wav,87596,krik rev
common_voice_sk_25537862.wav,208556,dividendový kupón oprávnenie na výplatu dividend
common_voice_sk_25537863.wav,116396,celebrita osobnosť
common_voice_sk_25537866.wav,77228,kingstown
common_voice_sk_25538324.wav,129068,naopak najnižší v kraji trnavskom
common_voice_sk_25538326.wav,161324,lipektómia ostránenie tukových vankúšikov
common_voice_sk_25537864.wav,285740,k postupom  občania nájdu informácie o tom ako presne sa majú realizovať administratívne postupy
common_voice_sk_25537865.wav,101420,oprava tlačovej chyby
common_voice_sk_25538327.wav,177452,koruna slovenská koruna mena peniaze
common_voice_sk_25538325.wav,101420,kostrčový stavec
common_voice_sk_25538328.wav,142892,komerčná banka obchodná banka
common_voice_sk_25538402.wav,103724,nový zákon nová zmluva
common_voice_sk_25391153.wav,275372,zvláštnym užívaním nie je vlastná činnosť správcov týchto pozemných komunikácií pri ich správe
common_voice_sk_25538404.wav,129068,labyrintová žila vnútorná sluchová žila
common_voice_sk_25538405.wav,110636,darčeková knižná poukážka
common_voice_sk_25538408.wav,134828,expert znalec odborník
common_voice_sk_25538403.wav,84140,batožinový pás
common_voice_sk_25391154.wav,301868,hazardné hranie hazardná hra karban finančná špekulácia hra o peniaze
common_voice_sk_25391155.wav,133676,kostol cirkevná budova
common_voice_sk_25391209.wav,74924,audio
common_voice_sk_25391210.wav,126764,obracaj sa gazdiná kým sa máš pre koho
common_voice_sk_25391156.wav,69164,háčik
common_voice_sk_25391208.wav,127916,hranica pohrebná hranica
common_voice_sk_25391157.wav,77228,európa
common_voice_sk_25391212.wav,132524,hraničná podmienka okrajová podmienka
common_voice_sk_25391220.wav,175148,bankový šek poukážka šek zloženka
common_voice_sk_25391222.wav,95660,kniha zväzok
common_voice_sk_24834773.wav,223532,obdivovateľ ctiteľ milovník
common_voice_sk_25391213.wav,121004,havajské ostrovy sendvičové ostrovy
common_voice_sk_25391225.wav,114092,hemoragická horúčka
common_voice_sk_25391226.wav,186668,vopred vylučujúci znemožňujúci preventívny
common_voice_sk_24834774.wav,164780,kresba maľba obrázok
common_voice_sk_25391227.wav,100268,istý zaručený
common_voice_sk_24834776.wav,84140,integrácia
common_voice_sk_24834777.wav,137132,a inak pre umiestnenie v chovnej miestnosti
common_voice_sk_24834779.wav,159020,budeme fotiť bez blesku a preto blesk musíme vypnúť
common_voice_sk_24834812.wav,150956,mnohokrát sú to však len zbytočne vyhodené peniaze
common_voice_sk_24834808.wav,97964,banket hody hostina
common_voice_sk_24834811.wav,92204,hodina
common_voice_sk_24834810.wav,167084,v praxi to znamená že do akvária môžete dať piesky
common_voice_sk_24834807.wav,85292,začali ma bolieť uši
common_voice_sk_24834809.wav,209708,treba robiť správne rozhodnutia ktoré môžu znamenať ekonomickú výhodu
common_voice_sk_24834813.wav,243116,z hľadiska použitia substrátu by sme si akvária mohli rozdeliť do viacerých kategórií
common_voice_sk_24834816.wav,88748,obrat čelom vzad
common_voice_sk_24834814.wav,130220,ospravedlňovanie ospravedlnenie
common_voice_sk_24834815.wav,215468,výnimku tvoria kraje príliš chudobné  a tam obyčajne pustoší alkohol
common_voice_sk_27581843.wav,117548,les lesný porast
common_voice_sk_27581844.wav,129068,komentátor pozorovateľ
common_voice_sk_27581846.wav,172844,malo by sa k oznámeniu pripojiť odôvodnenie omeškania
common_voice_sk_27581845.wav,157868,exponenciála exponenciálna funkcia
common_voice_sk_27581854.wav,93356,obchodný dokument
common_voice_sk_27581847.wav,200492,ohromný skvelý úžasný rozprávkový báječný
common_voice_sk_27581856.wav,150956,majetkové práva vysielateľa sú prevoditeľné
common_voice_sk_27581857.wav,78380,zmeň
common_voice_sk_27581855.wav,178604,odovzdanie informácií oznámenie informovanie
common_voice_sk_27581864.wav,132524,ochotný pripravený pohotový
common_voice_sk_27581863.wav,72620,pozícia
common_voice_sk_27581853.wav,104876,bežný častý
common_voice_sk_27581865.wav,62252,hlas
common_voice_sk_24600808.wav,153260,epitel epitelové tkanivo
common_voice_sk_27581867.wav,110636,nosná aerodynamická plocha
common_voice_sk_24600806.wav,131372,ľudový komisár
common_voice_sk_27581866.wav,88748,kniha náreky
common_voice_sk_24600807.wav,173996,blízky neďaleký blízko ležiaci
common_voice_sk_24600809.wav,137132,cichorium rod cichorium
common_voice_sk_24600810.wav,144044,izraelčan izraelčanka
common_voice_sk_24600816.wav,87596,ochrana
common_voice_sk_24600825.wav,110636,bombardovanie
common_voice_sk_24600818.wav,142892,masívny obrovský súvislý
common_voice_sk_24600824.wav,164780,klenba lomený štítový múr v priečelí
common_voice_sk_24600815.wav,109484,obchodná komora
common_voice_sk_24600826.wav,94508,civilista
common_voice_sk_24600817.wav,124460,epika epická poézia
common_voice_sk_24600814.wav,130220,basketbalové vybavenie
common_voice_sk_24981644.wav,121004,kriminalita kriminálnosť
common_voice_sk_24981648.wav,112940,kráľ panovník monarcha
common_voice_sk_24600827.wav,172844,mužný mužský chlapský statočný
common_voice_sk_24600828.wav,100268,ochranná maska
common_voice_sk_24981645.wav,100268,kvalita a množstvo svetla
common_voice_sk_24981650.wav,152108,pokiaľ sa dá je dobre používať viacbodového zaostrovanie
common_voice_sk_24981659.wav,224684,o zmene oprávnenia rozhoduje ministerstvo na základe písomnej žiadosti organizácie kolektívnej správy
common_voice_sk_24981646.wav,124460,príjemne uľahčuje zasúvanie i vyberanie
common_voice_sk_24981660.wav,85292,guľomet samopal
common_voice_sk_24981661.wav,114092,stojany pre väčšie akvária než päťsto litrové
common_voice_sk_24981663.wav,118700,kamoš kamarát dobrý priateľ
common_voice_sk_24981665.wav,73772,krišťáľová guľa
common_voice_sk_24981687.wav,124460,hold pocta prejav úcty
common_voice_sk_24981684.wav,78380,bunka článok
common_voice_sk_24981686.wav,76076,ľadovec
common_voice_sk_24981685.wav,150956,ak sa osobné údaje spracúvajú na účely priameho marketingu
common_voice_sk_24983358.wav,121004,deravý pórovitý porézny
common_voice_sk_24983359.wav,88748,lyrika lyrická báseň
common_voice_sk_24983357.wav,94508,fajka
common_voice_sk_24984583.wav,100268,obyvateľ samoy
common_voice_sk_24983362.wav,114092,distribúcia distribuovanie
common_voice_sk_24983361.wav,85292,podriadený
common_voice_sk_24984542.wav,73772,ľadvinová artéria
common_voice_sk_24981688.wav,79532,regulačný
common_voice_sk_24984585.wav,123308,harmónia súlad súhra
common_voice_sk_24984586.wav,119852,aorta srdcovnica
common_voice_sk_24984588.wav,103724,kmeň eubacteria
common_voice_sk_24984584.wav,177452,americká vojenská akadémia vo west pointe vojenská akadémia
common_voice_sk_24984603.wav,80684,loch ness
common_voice_sk_24984602.wav,134828,hutník metalurg hutnícky inžinier
common_voice_sk_24984604.wav,186668,koordinuje celoštátne sčítanie cestnej dopravy na diaľniciach a cestách
common_voice_sk_24984605.wav,172844,hlavný účtovník revízor účtov finančný kontrolór
common_voice_sk_28563204.wav,100268,fóbia úzkosť obava
common_voice_sk_28563199.wav,109484,odieranie trenie obrusovanie
common_voice_sk_28563203.wav,114092,vládnuci kráľovský panovnícky
common_voice_sk_28563200.wav,111788,môže ale nemusí ho sprevádzať hudba
common_voice_sk_28563217.wav,68012,medziobdobie medzičas
common_voice_sk_28563218.wav,77228,aká je teplota v spálni
common_voice_sk_28563230.wav,62252,ľudský
common_voice_sk_28563232.wav,54188,hviezdička
common_voice_sk_28563219.wav,192428,farebné schéma farebná škála škála použitých farieb farebná tonalita
common_voice_sk_24984601.wav,74924,článok
common_voice_sk_28563243.wav,177452,jednotná digitálna brána nasmeruje občanov a spoločnosti k informáciám
common_voice_sk_28563242.wav,51884,korisť
common_voice_sk_28563101.wav,51884,jamka
common_voice_sk_28563107.wav,59948,severovýchod
common_voice_sk_28563109.wav,82988,chránený autorským právom
common_voice_sk_28563159.wav,74924,metrická jednotka
common_voice_sk_28563220.wav,73772,blúza blúzka
common_voice_sk_28563222.wav,74924,vypni svetlo v garáži
common_voice_sk_28563161.wav,69164,halier štvrť penny
common_voice_sk_28563162.wav,57644,ministerstvo
common_voice_sk_28563246.wav,77228,koza na rezanie dreva
common_voice_sk_28563163.wav,63404,odkiaľ si
common_voice_sk_28563245.wav,68012,dojemný dojímavý
common_voice_sk_28563244.wav,137132,kolikový trpiaci kolikou
common_voice_sk_28563105.wav,51884,kazaň
common_voice_sk_28563189.wav,54188,holenie
common_voice_sk_28563190.wav,50732,bezpečnosť
common_voice_sk_28563188.wav,73772,hra dáma dáma
common_voice_sk_28563286.wav,59948,rozvedený
common_voice_sk_28563192.wav,68012,katedrála
common_voice_sk_28563288.wav,97964,krájač príbor pomôcka na rezanie
common_voice_sk_28563160.wav,51884,dcérsky
common_voice_sk_25530644.wav,154412,kvetná nedeľa
common_voice_sk_25530645.wav,200492,kupé oddelenie oddelený priestor
common_voice_sk_25530647.wav,73772,auckland
common_voice_sk_25530696.wav,154412,odtok výtok ústie rieky
common_voice_sk_25530646.wav,165932,nájazd vpád prepad rýchly útok
common_voice_sk_25530648.wav,175148,knowhow riešenie úspešná metóda postupu
common_voice_sk_25530697.wav,184364,či murovanej časti z tehál či tvárnic
common_voice_sk_25530699.wav,148652,obrad náboženský obrad
common_voice_sk_25530698.wav,132524,schválený ratifikovaný
common_voice_sk_25530700.wav,111788,blok kocka
common_voice_sk_25530766.wav,69164,hustota
common_voice_sk_25530768.wav,109484,krypta hrobka komnata
common_voice_sk_28563284.wav,85292,genetik odborník v genetike
common_voice_sk_25530769.wav,206252,môžu obsahovať plné texty kníh alebo skrátené verzie
common_voice_sk_28563292.wav,69164,namáčanie namočenie
common_voice_sk_25530794.wav,80684,cievica
common_voice_sk_25530798.wav,82988,aram
common_voice_sk_25530799.wav,79532,grófka
common_voice_sk_25530792.wav,73772,krvavý
common_voice_sk_25530795.wav,123308,mešec vrecko na peniaze
common_voice_sk_29071275.wav,87596,objímka
common_voice_sk_29071277.wav,80684,ilium
common_voice_sk_29071282.wav,88748,buffalo
common_voice_sk_29071280.wav,114092,kozmetik kozmetička
common_voice_sk_29071283.wav,94508,jačanie škripot
common_voice_sk_29071353.wav,88748,krátkodobý
common_voice_sk_29071355.wav,130220,gaza pásmo gazy
common_voice_sk_29071356.wav,134828,nepriamy podvod
common_voice_sk_29071358.wav,72620,orizaba
common_voice_sk_29071357.wav,81836,ohio
common_voice_sk_29071441.wav,88748,angličtina
common_voice_sk_29071438.wav,112940,komplex komplex budov
common_voice_sk_29071442.wav,104876,hlasovanie o dôvere
common_voice_sk_29071627.wav,126764,odstránenie zbavenie sa
common_voice_sk_29071629.wav,132524,aká je teplota vonku
common_voice_sk_29071443.wav,103724,hod mincou
common_voice_sk_29071630.wav,106028,morálny mravný
common_voice_sk_29071631.wav,315692,čo si ma tak bože navštívil a nezmiloval sa radšej nad týmito deťmi
common_voice_sk_29071634.wav,102572,oblasť zóna
common_voice_sk_25756050.wav,92204,futbalový štadión
common_voice_sk_25756053.wav,134828,črta charakteristická vlastnosť
common_voice_sk_25756052.wav,309932,elektronické spracovanie údajov nám podstatne uľahčuje prácu a umožňuje nám efektívne pracovať s informáciami
common_voice_sk_25756051.wav,66860,leptón
common_voice_sk_25756054.wav,152108,majstrovský perfektný virtuózny
common_voice_sk_25756075.wav,76076,hektoliter
common_voice_sk_25756076.wav,118700,odsúdenie usvedčenie
common_voice_sk_25756079.wav,76076,obilie
common_voice_sk_25756111.wav,109484,otec ploditeľ
common_voice_sk_25756078.wav,101420,kyselina kyanatá
common_voice_sk_25756077.wav,262700,orný obrábateľný schopný obrábania kultivovateľný obrobiteľný
common_voice_sk_25756110.wav,109484,nepokoj duševný nepokoj
common_voice_sk_29071440.wav,116396,vypni stroj tlačítkom stop
common_voice_sk_25756113.wav,85292,exokrinná žľaza
common_voice_sk_25756114.wav,247724,ale tiež aj kvôli neprirodzenému nasvieteniu akva tvrdým bodovým svetlom bleskom
common_voice_sk_25756148.wav,194732,s využívaním sociálnych sietí súvisí i vnútorná motivácia
common_voice_sk_25756146.wav,159020,faktická evikcia skutočné odňatie držby
common_voice_sk_25756144.wav,150956,fauna živočíšstvo zvieratstvo
common_voice_sk_25756149.wav,194732,náhly nepredvídaný nečakaný neočakávaný
common_voice_sk_25756151.wav,77228,láskavosť
common_voice_sk_24561481.wav,115244,banditi partizáni
common_voice_sk_24561479.wav,115244,cvičenie výcvik školenie
common_voice_sk_24561478.wav,207404,piliere a zložky digitálnej vedy v kontexte spracovania informácií
common_voice_sk_24561569.wav,96812,north dakota
common_voice_sk_24561480.wav,111788,onežské jazero onega
